transaction_id,date,bank,region,transaction_type,amount,status,processing_time_hrs
TXN01476,2024-03-27,Kotak,South,RTGS,82472.89,Completed,1.02
TXN01477,2023-02-14,Kotak,Central,UPI,71834.17,Completed,0.91
TXN01478,2024-06-07,HDFC,West,NEFT,79928.27,Pending,1.64
TXN01479,2023-03-30,ICICI,East,IMPS,28598.12,Completed,2.19
TXN01480,2024-03-30,Axis,South,SWIFT,85141.91,Failed,7.66
TXN01481,2023-10-18,Kotak,South,SWIFT,6403.55,Failed,2.61
TXN01482,2024-11-15,ICICI,South,NEFT,39316.78,Completed,2.06
TXN01483,2024-11-07,SBI,Central,UPI,288.77,Failed,0.82
TXN01484,2024-04-09,Kotak,North,RTGS,19621.46,Failed,0.07
TXN01485,2023-01-19,Axis,Central,UPI,22821.73,Completed,0.68
TXN01486,2023-11-17,SBI,West,UPI,25223.35,Failed,2.93
TXN01487,2023-10-24,SBI,North,UPI,59448.83,Pending,0.46
TXN01488,2023-07-30,Axis,West,NEFT,24596.77,Completed,2.49
TXN01489,2023-07-21,Kotak,North,NEFT,29773.23,Completed,1.73
TXN01490,2023-03-13,HDFC,Central,RTGS,13560.53,Completed,0.38
TXN01491,2023-11-27,Axis,South,UPI,23360.52,Completed,0.61
TXN01492,2024-02-09,Axis,East,NEFT,12891.25,Completed,1.37
TXN01493,2023-07-27,Axis,South,RTGS,3800.65,Completed,1.08
TXN01494,2023-02-19,SBI,Central,RTGS,46247.48,Completed,3.02
TXN01495,2023-10-26,ICICI,North,UPI,1103261.48,Completed,2.65
TXN01496,2024-10-23,HDFC,South,IMPS,48312.19,Pending,1.71
TXN01497,2024-07-21,Kotak,Central,UPI,31133.88,Completed,3.46
TXN01498,2024-06-24,Kotak,West,IMPS,23884.52,Completed,1.65
TXN01499,2024-02-26,ICICI,East,RTGS,99510.64,Pending,6.67
TXN01500,2024-09-12,Axis,South,NEFT,36602.9,Completed,0.49
TXN01501,2024-03-30,HDFC,North,SWIFT,32617.72,Completed,2.5
TXN01502,2024-06-03,Kotak,West,RTGS,1298.83,Completed,0.92
TXN01503,2024-12-31,Kotak,Central,NEFT,20870.39,Completed,0.65
TXN01504,2023-04-05,Axis,East,RTGS,23917.57,Failed,0.4
TXN01505,2024-10-10,ICICI,North,UPI,25443.28,Completed,1.61
TXN01506,2024-02-28,HDFC,Central,IMPS,43395.55,Completed,0.49
TXN01507,2024-10-19,ICICI,Central,RTGS,38135.86,Completed,0.45
TXN01508,2023-02-28,ICICI,South,NEFT,46812.57,Pending,9.32
TXN01509,2023-06-02,HDFC,South,UPI,72383.66,Pending,3.24
TXN01510,2023-04-29,HDFC,North,SWIFT,83828.52,Failed,2.76
TXN01511,2023-02-01,Kotak,Central,UPI,63314.24,Completed,3.16
TXN01512,2024-11-16,Kotak,South,IMPS,155639.94,Completed,6.94
TXN01513,2023-09-30,HDFC,East,UPI,920.04,Completed,1.7
TXN01514,2024-06-09,SBI,East,SWIFT,10894.0,Completed,0.5
TXN01515,2024-06-03,Kotak,Central,NEFT,379.58,Pending,3.96
TXN01516,2023-05-27,SBI,South,RTGS,52131.65,Completed,2.72
TXN01517,2024-02-06,HDFC,North,IMPS,114154.1,Failed,1.07
TXN01518,2024-06-30,Kotak,North,SWIFT,13951.47,Pending,1.28
TXN01519,2024-02-13,ICICI,North,IMPS,130888.46,Completed,1.06
TXN01520,2023-03-11,HDFC,East,UPI,3108.0,Pending,5.32
TXN01521,2024-06-12,Axis,South,IMPS,136236.45,Completed,0.84
TXN01522,2023-08-12,SBI,South,SWIFT,21664.12,Completed,6.62
TXN01523,2024-03-12,HDFC,East,RTGS,5347.02,Pending,4.82
TXN01524,2023-06-15,HDFC,North,RTGS,33264.13,Failed,1.99
TXN01525,2023-06-19,Kotak,North,IMPS,14837.93,Completed,1.73
TXN01526,2024-01-04,Kotak,Central,NEFT,16764.75,Completed,0.92
TXN01527,2024-01-02,Kotak,West,IMPS,18357.19,Completed,0.04
TXN01528,2024-08-13,Axis,South,UPI,81234.15,Pending,0.27
TXN01529,2024-05-09,Kotak,South,RTGS,38735.36,Completed,2.81
TXN01530,2024-09-22,HDFC,South,RTGS,18648.03,Failed,1.28
TXN01531,2023-08-26,Kotak,West,RTGS,47123.24,Completed,0.32
TXN01532,2023-03-29,ICICI,Central,NEFT,62965.59,Pending,0.61
TXN01533,2023-08-18,Kotak,West,NEFT,15915.59,Completed,5.91
TXN01534,2024-04-15,Axis,North,SWIFT,26683.32,Completed,0.91
TXN01535,2024-09-20,ICICI,North,IMPS,6498.95,Failed,4.77
TXN01536,2024-09-08,HDFC,South,IMPS,9992.68,Pending,0.73
TXN01537,2023-08-20,HDFC,East,UPI,57146.68,Failed,1.57
TXN01538,2023-05-19,SBI,South,RTGS,10010.33,Failed,0.04
TXN01539,2023-08-16,ICICI,East,NEFT,37239.22,Completed,1.48
TXN01540,2024-10-13,SBI,West,UPI,61729.55,Pending,2.03
TXN01541,2023-05-10,ICICI,North,UPI,5651.54,Completed,0.53
TXN01542,2024-04-06,ICICI,East,NEFT,837738.87,Completed,1.73
TXN01543,2023-09-21,Axis,West,IMPS,14823.55,Completed,2.08
TXN01544,2024-12-14,SBI,North,RTGS,164743.15,Completed,2.32
TXN01545,2024-02-06,Axis,East,IMPS,33038.42,Failed,3.0
TXN01546,2024-01-27,ICICI,South,UPI,81992.94,Completed,0.75
TXN01547,2024-09-14,HDFC,South,RTGS,39950.56,Failed,1.68
TXN01548,2024-10-06,ICICI,South,SWIFT,2219.15,Completed,7.99
TXN01549,2023-05-29,Axis,West,UPI,50140.3,Completed,4.57
TXN01550,2023-07-06,SBI,South,IMPS,151210.03,Completed,6.1
TXN01551,2023-02-04,SBI,Central,IMPS,46016.42,Completed,0.98
TXN01552,2023-05-05,Axis,North,IMPS,85515.11,Pending,3.09
TXN01553,2023-07-18,SBI,West,NEFT,107797.33,Completed,1.93
TXN01554,2024-11-16,Kotak,South,UPI,12943.7,Completed,0.17
TXN01555,2024-05-11,HDFC,North,RTGS,11915.7,Completed,3.47
TXN01556,2023-02-27,HDFC,East,IMPS,944127.06,Completed,2.26
TXN01557,2023-11-07,HDFC,South,IMPS,26468.87,Completed,0.44
TXN01558,2023-10-31,SBI,North,NEFT,91585.75,Completed,0.17
TXN01559,2023-03-24,SBI,Central,RTGS,115140.82,Pending,3.63
TXN01560,2023-09-05,ICICI,East,UPI,21803.02,Completed,0.16
TXN01561,2023-05-02,ICICI,Central,SWIFT,13516.38,Failed,0.19
TXN01562,2023-07-21,HDFC,North,NEFT,75825.96,Completed,1.12
TXN01563,2024-01-25,Kotak,Central,UPI,16065.81,Completed,0.29
TXN01564,2024-12-08,ICICI,North,SWIFT,86471.45,Pending,4.9
TXN01565,2023-11-21,ICICI,North,IMPS,27559.67,Completed,1.27
TXN01566,2023-11-15,SBI,Central,IMPS,55063.28,Completed,1.68
TXN01567,2023-03-10,Kotak,North,RTGS,5020.6,Completed,5.27
TXN01568,2024-05-29,HDFC,South,SWIFT,48889.6,Completed,1.51
TXN01569,2024-04-03,ICICI,North,IMPS,30052.81,Completed,0.87
TXN01570,2023-09-03,Kotak,West,IMPS,44168.01,Pending,3.19
TXN01571,2023-01-03,Kotak,North,RTGS,9197.0,Failed,1.17
TXN01572,2023-07-05,HDFC,West,UPI,66756.07,Pending,0.77
TXN01573,2024-08-01,Kotak,North,IMPS,99314.71,Completed,2.57
TXN01574,2023-11-20,Kotak,North,NEFT,12214.52,Completed,3.23
TXN01575,2023-11-08,Kotak,Central,NEFT,5030.51,Pending,3.14
TXN01576,2024-07-24,ICICI,South,UPI,1196.12,Failed,7.6
TXN01577,2023-07-11,HDFC,South,SWIFT,51357.13,Completed,3.09
TXN01578,2023-09-13,Kotak,East,RTGS,46709.25,Pending,2.94
TXN01579,2023-07-09,Kotak,Central,NEFT,791195.41,Pending,3.9
TXN01580,2024-08-15,ICICI,Central,NEFT,13194.83,Pending,0.0
TXN01581,2024-02-25,HDFC,South,UPI,24789.13,Pending,0.9
TXN01582,2024-09-17,SBI,Central,SWIFT,45128.8,Completed,2.68
TXN01583,2023-03-22,ICICI,South,SWIFT,34335.09,Failed,1.83
TXN01584,2024-12-27,HDFC,Central,UPI,220256.66,Failed,0.39
TXN01585,2024-11-17,Kotak,North,NEFT,7334.58,Completed,0.72
TXN01586,2024-03-06,HDFC,South,RTGS,59395.88,Completed,0.82
TXN01587,2023-03-05,HDFC,South,NEFT,25902.48,Completed,1.68
TXN01588,2023-04-24,HDFC,West,SWIFT,27948.27,Completed,3.56
TXN01589,2024-01-03,SBI,Central,NEFT,63221.14,Completed,5.39
TXN01590,2023-04-09,HDFC,Central,RTGS,58953.63,Pending,2.77
TXN01591,2024-09-17,SBI,South,IMPS,236969.34,Completed,3.7
TXN01592,2024-04-28,Kotak,North,NEFT,6870.91,Completed,1.27
TXN01593,2023-08-10,SBI,North,UPI,5496.86,Completed,0.99
TXN01594,2023-09-23,Kotak,North,IMPS,64429.14,Completed,1.0
TXN01595,2023-04-04,Kotak,Central,UPI,43183.36,Completed,1.91
TXN01596,2024-10-13,SBI,West,UPI,16021.33,Completed,0.27
TXN01597,2023-02-18,ICICI,South,UPI,4137.53,Completed,1.73
TXN01598,2024-08-17,Axis,East,NEFT,4477.54,Failed,2.19
TXN01599,2023-02-01,HDFC,West,SWIFT,112305.93,Completed,1.16
TXN01600,2023-04-04,Axis,East,IMPS,10651.45,Completed,6.12
TXN01601,2023-04-27,HDFC,West,RTGS,19531.65,Completed,1.87
TXN01602,2023-01-05,HDFC,North,SWIFT,12851.59,Pending,0.5
TXN01603,2024-07-23,Kotak,Central,NEFT,21924.96,Completed,1.3
TXN01604,2024-03-10,HDFC,East,UPI,3597.57,Completed,2.25
TXN01605,2023-02-23,HDFC,West,RTGS,36600.62,Failed,0.78
TXN01606,2024-06-06,SBI,Central,IMPS,3500.34,Completed,0.17
TXN01607,2023-11-23,Axis,East,SWIFT,80561.1,Completed,1.75
TXN01608,2024-04-25,SBI,South,SWIFT,13309.87,Completed,5.91
TXN01609,2023-06-16,HDFC,West,RTGS,38827.73,Pending,1.33
TXN01610,2024-01-09,Kotak,South,NEFT,106046.14,Completed,4.73
TXN01611,2024-06-25,SBI,North,IMPS,52616.6,Completed,3.6
TXN01612,2023-09-10,SBI,South,RTGS,38066.78,Pending,0.32
TXN01613,2024-01-05,ICICI,South,UPI,19602.8,Completed,2.46
TXN01614,2023-07-12,HDFC,West,IMPS,20248.41,Pending,1.14
TXN01615,2024-09-22,Kotak,North,SWIFT,55355.46,Completed,0.58
TXN01616,2024-03-28,SBI,South,RTGS,256974.83,Completed,2.32
TXN01617,2023-09-24,SBI,Central,SWIFT,54211.69,Completed,2.71
TXN01618,2024-11-14,Kotak,East,SWIFT,40797.78,Pending,0.4
TXN01619,2024-03-31,HDFC,South,SWIFT,65587.28,Failed,4.92
TXN01620,2023-06-15,ICICI,North,NEFT,31293.65,Pending,2.78
TXN01621,2023-08-27,SBI,South,SWIFT,3101.34,Failed,5.42
TXN01622,2024-11-07,ICICI,East,UPI,41310.71,Completed,0.76
TXN01623,2023-05-30,Axis,North,UPI,158060.17,Completed,5.6
TXN01624,2023-07-21,HDFC,West,IMPS,9636.96,Failed,0.92
TXN01625,2024-12-08,Axis,North,SWIFT,58559.94,Completed,0.11
TXN01626,2024-01-23,Axis,West,SWIFT,11215.57,Pending,2.88
TXN01627,2023-03-01,Axis,North,RTGS,38374.97,Completed,2.43
TXN01628,2023-05-08,HDFC,East,NEFT,5083.72,Failed,1.82
TXN01629,2023-11-14,HDFC,East,IMPS,29925.58,Pending,1.35
TXN01630,2023-05-22,Kotak,North,SWIFT,70562.83,Completed,0.07
TXN01631,2023-11-25,ICICI,South,RTGS,21352.69,Pending,1.96
TXN01632,2024-01-15,ICICI,East,NEFT,54668.06,Completed,1.08
TXN01633,2023-12-14,Kotak,West,IMPS,79347.13,Completed,1.64
TXN01634,2023-08-13,Kotak,West,IMPS,130986.73,Completed,1.12
TXN01635,2023-09-26,Axis,Central,SWIFT,13370.58,Pending,6.77
TXN01636,2024-10-11,Kotak,West,IMPS,25484.31,Completed,1.85
TXN01637,2023-10-11,SBI,Central,RTGS,8268.27,Completed,2.77
TXN01638,2024-09-22,ICICI,North,IMPS,244532.75,Pending,5.51
TXN01639,2024-07-12,Kotak,North,UPI,130865.45,Pending,1.79
TXN01640,2023-04-11,SBI,North,RTGS,38821.78,Completed,0.02
TXN01641,2023-02-16,SBI,South,NEFT,1845370.99,Completed,0.07
TXN01642,2024-05-22,SBI,South,NEFT,735966.96,Completed,2.42
TXN01643,2024-08-06,SBI,Central,SWIFT,48853.24,Completed,0.65
TXN01644,2024-09-13,Axis,West,SWIFT,4667.45,Pending,1.73
TXN01645,2024-03-27,SBI,West,UPI,70380.07,Completed,0.45
TXN01646,2024-07-03,Axis,North,NEFT,6831.87,Completed,0.63
TXN01647,2023-06-25,Axis,East,NEFT,87454.44,Failed,1.4
TXN01648,2023-09-19,SBI,South,NEFT,76169.45,Completed,7.42
TXN01649,2023-12-15,ICICI,South,NEFT,61677.75,Completed,1.92
TXN01650,2024-07-11,SBI,North,IMPS,1841.52,Completed,5.5
TXN01651,2023-01-10,SBI,South,RTGS,18057.7,Completed,6.41
TXN01652,2023-04-19,SBI,North,RTGS,15266.01,Completed,0.47
TXN01653,2023-12-12,ICICI,Central,UPI,22325.01,Pending,0.75
TXN01654,2023-10-16,HDFC,West,IMPS,4586.18,Completed,2.94
TXN01655,2023-07-08,HDFC,East,NEFT,138197.57,Completed,4.03
TXN01656,2023-07-09,Axis,West,NEFT,40349.65,Completed,1.46
TXN01657,2024-11-17,Axis,West,SWIFT,18229.91,Pending,9.99
TXN01658,2024-03-12,ICICI,Central,SWIFT,25290.37,Completed,0.02
TXN01659,2024-01-14,Kotak,South,UPI,29638.18,Completed,0.71
TXN01660,2023-04-04,HDFC,East,NEFT,45888.88,Completed,1.95
TXN01661,2023-09-15,Axis,South,UPI,36250.41,Failed,1.27
TXN01662,2023-12-26,HDFC,West,IMPS,125907.85,Failed,0.25
TXN01663,2024-08-05,ICICI,North,RTGS,34354.63,Completed,0.92
TXN01664,2023-11-23,ICICI,West,NEFT,242413.16,Completed,0.05
TXN01665,2023-08-15,Kotak,South,IMPS,95333.26,Pending,2.06
TXN01666,2023-06-03,Kotak,West,NEFT,11691.93,Completed,4.47
TXN01667,2024-10-21,ICICI,North,SWIFT,133389.97,Failed,4.32
TXN01668,2024-10-05,Axis,Central,UPI,6185.64,Completed,2.4
TXN01669,2023-09-02,HDFC,South,SWIFT,85036.48,Completed,1.25
TXN01670,2023-11-17,SBI,West,RTGS,23952.08,Completed,1.44
TXN01671,2024-01-01,Kotak,South,SWIFT,105176.19,Failed,0.29
TXN01672,2023-04-13,SBI,Central,NEFT,101269.15,Pending,0.83
TXN01673,2024-03-09,Axis,West,SWIFT,81975.63,Completed,0.42
TXN01674,2024-09-09,Kotak,West,NEFT,78039.63,Completed,3.44
TXN01675,2024-09-30,SBI,South,RTGS,18169.09,Completed,4.92
TXN01676,2024-09-07,Axis,South,SWIFT,4219.07,Pending,1.54
TXN01677,2024-06-09,HDFC,North,UPI,25790.25,Completed,2.6
TXN01678,2024-09-08,Axis,Central,UPI,190585.02,Failed,0.26
TXN01679,2024-01-26,Kotak,North,UPI,59364.16,Failed,1.88
TXN01680,2023-07-30,ICICI,West,SWIFT,21240.02,Pending,2.43
TXN01681,2024-03-29,HDFC,South,SWIFT,185679.52,Failed,1.21
TXN01682,2023-06-29,SBI,West,SWIFT,51217.76,Completed,0.56
TXN01683,2024-11-08,Kotak,West,NEFT,86433.76,Pending,4.2
TXN01684,2023-11-15,ICICI,East,RTGS,7108.41,Failed,2.72
TXN01685,2024-01-29,Axis,East,UPI,99030.33,Completed,4.6
TXN01686,2024-07-18,ICICI,West,NEFT,128040.07,Failed,3.41
TXN01687,2023-10-23,Kotak,South,UPI,33380.01,Completed,9.29
TXN01688,2024-01-09,Kotak,West,NEFT,46602.33,Completed,0.43
TXN01689,2024-06-10,ICICI,East,SWIFT,1447360.73,Completed,0.18
TXN01690,2023-10-09,Axis,South,UPI,9608.82,Failed,0.82
TXN01691,2023-11-18,ICICI,West,SWIFT,34914.63,Completed,0.28
TXN01692,2023-10-01,Kotak,Central,UPI,25429.99,Failed,1.48
TXN01693,2024-06-17,Kotak,Central,IMPS,7913.11,Completed,2.0
TXN01694,2024-08-14,SBI,West,NEFT,22906.47,Completed,1.73
TXN01695,2023-05-26,SBI,South,IMPS,3530.37,Completed,0.6
TXN01696,2024-05-25,HDFC,West,NEFT,1307.54,Failed,4.79
TXN01697,2024-01-09,Kotak,West,RTGS,7260.9,Completed,0.04
TXN01698,2024-02-18,SBI,East,UPI,164997.67,Completed,0.86
TXN01699,2024-07-16,ICICI,Central,RTGS,39873.14,Completed,2.54
TXN01700,2024-04-16,Axis,East,RTGS,168808.89,Completed,2.91
TXN01701,2023-09-28,ICICI,East,NEFT,28325.54,Completed,1.08
TXN01702,2023-08-18,Axis,West,IMPS,18684.96,Completed,0.03
TXN01703,2023-05-16,SBI,East,SWIFT,35275.35,Completed,1.92
TXN01704,2023-06-13,HDFC,Central,NEFT,28947.34,Failed,0.13
TXN01705,2023-10-16,ICICI,East,SWIFT,5583.73,Pending,0.23
TXN01706,2023-03-29,ICICI,Central,RTGS,51197.46,Completed,2.1
TXN01707,2023-01-28,ICICI,East,SWIFT,12169.75,Completed,0.75
TXN01708,2023-10-27,Axis,Central,IMPS,48325.01,Pending,0.86
TXN01709,2024-04-20,SBI,East,NEFT,52519.84,Completed,1.33
TXN01710,2024-09-26,ICICI,East,IMPS,8245.2,Completed,7.69
TXN01711,2023-01-13,ICICI,South,IMPS,3165.61,Completed,6.73
TXN01712,2024-04-19,HDFC,Central,NEFT,75879.77,Pending,1.08
TXN01713,2024-08-21,HDFC,Central,IMPS,30790.83,Completed,0.62
TXN01714,2023-11-12,SBI,Central,UPI,2996.2,Completed,0.72
TXN01715,2024-12-06,SBI,North,UPI,263596.6,Failed,0.63
TXN01716,2023-01-03,Kotak,East,UPI,2975.85,Completed,1.52
TXN01717,2023-03-27,HDFC,Central,SWIFT,59377.95,Completed,1.87
TXN01718,2024-11-28,Kotak,North,IMPS,205764.9,Completed,1.34
TXN01719,2023-09-23,Axis,South,NEFT,273358.62,Completed,1.05
TXN01720,2024-08-14,Kotak,Central,NEFT,7672.09,Completed,0.47
TXN01721,2023-07-23,ICICI,Central,SWIFT,6470.42,Completed,1.32
TXN01722,2024-10-08,Kotak,North,NEFT,18068.24,Completed,0.83
TXN01723,2024-06-10,SBI,East,UPI,5326.16,Completed,1.56
TXN01724,2023-01-07,Axis,South,IMPS,58908.97,Failed,2.25
TXN01725,2024-01-20,ICICI,Central,NEFT,3215.82,Completed,2.01
TXN01726,2023-12-23,Kotak,East,NEFT,35608.56,Completed,1.24
TXN01727,2024-10-25,Axis,South,RTGS,285643.99,Pending,1.62
TXN01728,2023-04-03,Axis,West,RTGS,84092.44,Pending,0.67
TXN01729,2024-10-08,ICICI,West,RTGS,47754.1,Completed,0.05
TXN01730,2023-03-01,Kotak,South,IMPS,18282.44,Completed,1.96
TXN01731,2024-08-15,Axis,North,UPI,48894.46,Completed,0.58
TXN01732,2024-06-10,Axis,South,UPI,37437.38,Pending,2.21
TXN01733,2023-08-13,HDFC,South,UPI,27763.56,Completed,2.75
TXN01734,2024-10-19,Axis,North,IMPS,7003.95,Completed,4.95
TXN01735,2023-11-11,HDFC,North,IMPS,108843.55,Completed,6.35
TXN01736,2024-04-16,Kotak,East,RTGS,29872.28,Completed,0.02
TXN01737,2023-03-02,Kotak,East,NEFT,10822.21,Completed,9.29
TXN01738,2023-06-13,Kotak,North,SWIFT,22924.26,Failed,2.3
TXN01739,2024-06-02,SBI,West,SWIFT,26732.85,Completed,2.06
TXN01740,2023-08-22,Kotak,West,NEFT,87878.89,Completed,0.03
TXN01741,2024-03-20,Axis,South,RTGS,66140.52,Completed,3.95
TXN01742,2024-10-16,ICICI,Central,NEFT,73332.92,Completed,0.31
TXN01743,2024-05-15,HDFC,South,NEFT,554.63,Failed,3.63
TXN01744,2024-09-21,SBI,South,SWIFT,26905.9,Failed,0.03
TXN01745,2023-04-28,Kotak,Central,RTGS,32825.74,Completed,2.08
TXN01746,2023-01-04,Kotak,North,IMPS,968.94,Pending,1.14
TXN01747,2024-01-04,ICICI,West,SWIFT,15042.64,Completed,0.45
TXN01748,2024-12-04,ICICI,South,IMPS,71416.23,Completed,0.23
TXN01749,2023-11-24,SBI,Central,RTGS,7373.39,Failed,1.16
TXN01750,2024-07-12,HDFC,East,NEFT,38319.25,Failed,0.26
TXN01751,2023-06-29,Kotak,South,UPI,12116.44,Completed,1.33
TXN01752,2023-05-13,SBI,West,UPI,12194.83,Pending,1.96
TXN01753,2024-07-09,Axis,North,RTGS,13800.95,Completed,3.51
TXN01754,2024-05-26,Axis,South,UPI,186222.75,Pending,2.27
TXN01755,2023-03-09,SBI,South,IMPS,80857.66,Completed,0.13
TXN01756,2023-02-21,Kotak,Central,UPI,160417.38,Completed,0.73
TXN01757,2023-01-30,SBI,East,RTGS,33457.28,Failed,0.68
TXN01758,2024-08-15,Kotak,East,RTGS,5811.87,Completed,4.93
TXN01759,2023-12-14,ICICI,North,IMPS,39699.17,Completed,4.05
TXN01760,2023-09-07,SBI,West,UPI,30291.38,Completed,0.92
TXN01761,2024-05-06,Kotak,North,UPI,93009.54,Failed,0.15
TXN01762,2023-03-24,SBI,South,NEFT,5161.62,Failed,4.49
TXN01763,2023-12-03,SBI,South,SWIFT,33495.09,Completed,4.38
TXN01764,2024-11-25,Kotak,East,RTGS,8128.81,Completed,3.86
TXN01765,2023-09-10,Kotak,West,NEFT,19628.13,Completed,3.73
TXN01766,2024-09-06,HDFC,Central,RTGS,66847.99,Completed,1.31
TXN01767,2024-09-21,SBI,West,NEFT,32314.91,Completed,0.39
TXN01768,2023-03-22,Axis,South,SWIFT,23571.29,Failed,1.3
TXN01769,2023-06-15,SBI,Central,NEFT,25083.08,Failed,1.36
TXN01770,2023-10-10,SBI,West,RTGS,30758.11,Completed,1.35
TXN01771,2024-10-13,Kotak,West,UPI,76859.71,Failed,1.55
TXN01772,2023-10-29,SBI,Central,RTGS,111320.43,Completed,0.6
TXN01773,2023-10-07,SBI,South,IMPS,155427.9,Completed,0.91
TXN01774,2024-06-27,Axis,West,IMPS,77300.48,Completed,1.14
TXN01775,2024-12-17,Kotak,Central,IMPS,18946.53,Completed,0.28
TXN01776,2024-04-23,SBI,South,IMPS,58259.2,Completed,1.22
TXN01777,2024-10-18,ICICI,Central,SWIFT,28777.37,Completed,3.33
TXN01778,2023-07-26,HDFC,Central,UPI,14696.45,Pending,3.52
TXN01779,2024-05-23,Axis,West,UPI,91902.19,Failed,1.06
TXN01780,2024-01-07,SBI,South,RTGS,1959.21,Failed,1.46
TXN01781,2023-10-30,ICICI,West,NEFT,116018.1,Pending,0.07
TXN01782,2024-12-23,SBI,North,RTGS,30946.3,Pending,2.24
TXN01783,2023-01-06,SBI,North,RTGS,1013907.63,Completed,1.04
TXN01784,2023-11-04,Kotak,South,RTGS,53845.56,Pending,1.18
TXN01785,2024-07-03,Kotak,Central,RTGS,112745.84,Completed,4.14
TXN01786,2024-09-17,Kotak,West,UPI,50622.14,Completed,1.24
TXN01787,2023-04-27,ICICI,West,NEFT,47587.29,Completed,0.04
TXN01788,2024-04-12,SBI,South,RTGS,3448.86,Pending,0.52
TXN01789,2023-01-04,HDFC,South,UPI,36532.9,Failed,1.29
TXN01790,2024-11-16,Axis,North,RTGS,8135.89,Completed,1.1
TXN01791,2024-10-06,Kotak,East,IMPS,66862.6,Failed,3.94
TXN01792,2024-06-02,Kotak,South,RTGS,35894.74,Completed,1.56
TXN01793,2023-01-28,SBI,East,RTGS,57007.32,Failed,2.34
TXN01794,2023-02-09,SBI,South,SWIFT,2128.31,Completed,1.27
TXN01795,2023-12-07,ICICI,Central,IMPS,4430.2,Failed,1.16
TXN01796,2024-02-15,ICICI,Central,NEFT,62996.02,Completed,1.18
TXN01797,2023-02-25,Kotak,North,RTGS,3740.72,Completed,1.06
TXN01798,2023-10-28,SBI,North,NEFT,3696.15,Completed,1.55
TXN01799,2024-04-05,HDFC,East,IMPS,609.12,Completed,0.58
TXN01800,2023-12-26,Axis,South,RTGS,156751.32,Completed,4.43
TXN01801,2023-12-05,SBI,West,SWIFT,66876.8,Completed,0.81
TXN01802,2023-05-10,SBI,North,UPI,21789.88,Completed,0.32
TXN01803,2024-03-14,ICICI,West,SWIFT,17586.9,Completed,0.2
TXN01804,2023-06-20,Axis,West,SWIFT,21516.32,Completed,0.03
TXN01805,2024-10-04,Kotak,South,UPI,74505.81,Pending,1.1
TXN01806,2023-02-22,SBI,East,UPI,54142.45,Failed,0.42
TXN01807,2023-04-14,Kotak,South,UPI,10240.36,Completed,0.04
TXN01808,2024-07-19,SBI,North,RTGS,9564.64,Failed,1.47
TXN01809,2024-07-22,Kotak,West,NEFT,5178.97,Failed,2.28
TXN01810,2023-10-17,Axis,South,NEFT,53985.02,Failed,0.18
TXN01811,2023-11-03,ICICI,South,UPI,72275.19,Completed,1.24
TXN01812,2023-05-18,Axis,South,SWIFT,15397.4,Failed,2.72
TXN01813,2024-11-01,HDFC,North,IMPS,1058.37,Pending,8.51
TXN01814,2023-07-19,ICICI,East,UPI,4287.25,Completed,2.2
TXN01815,2024-05-09,Axis,South,SWIFT,171882.75,Completed,0.56
TXN01816,2023-10-13,HDFC,North,SWIFT,17509.43,Completed,2.52
TXN01817,2023-12-22,SBI,West,RTGS,73315.2,Completed,1.82
TXN01818,2024-01-31,SBI,Central,RTGS,48996.63,Completed,0.48
TXN01819,2023-07-15,Kotak,North,NEFT,24058.46,Completed,3.81
TXN01820,2024-03-02,ICICI,Central,NEFT,11513.9,Failed,1.12
TXN01821,2023-12-23,SBI,South,IMPS,6470.5,Failed,6.54
TXN01822,2024-05-07,ICICI,South,IMPS,47727.28,Completed,2.57
TXN01823,2024-12-01,SBI,North,IMPS,74501.43,Failed,2.07
TXN01824,2024-06-12,Kotak,Central,IMPS,51627.78,Failed,2.61
TXN01825,2024-06-25,Axis,South,SWIFT,37783.28,Failed,1.3
TXN01826,2023-01-08,Kotak,West,SWIFT,2142.83,Completed,1.41
TXN01827,2023-03-25,HDFC,East,NEFT,172870.58,Completed,3.81
TXN01828,2024-04-27,SBI,East,RTGS,80151.47,Pending,2.28
TXN01829,2023-06-19,HDFC,South,RTGS,17323.65,Pending,4.55
TXN01830,2023-04-10,HDFC,Central,UPI,195527.03,Pending,4.43
TXN01831,2024-01-25,ICICI,South,SWIFT,46050.29,Pending,7.5
TXN01832,2023-03-05,SBI,Central,IMPS,43664.28,Completed,2.41
TXN01833,2024-11-13,HDFC,West,IMPS,68930.83,Completed,1.4
TXN01834,2023-01-02,Axis,Central,UPI,83504.48,Pending,0.36
TXN01835,2023-10-07,HDFC,South,RTGS,53425.29,Pending,2.44
TXN01836,2023-03-02,Axis,West,IMPS,137075.66,Completed,0.69
TXN01837,2023-06-20,ICICI,North,RTGS,20644.69,Completed,0.67
TXN01838,2023-05-05,HDFC,East,UPI,131612.58,Completed,0.54
TXN01839,2024-03-09,Kotak,South,RTGS,12719.82,Completed,4.16
TXN01840,2023-01-22,ICICI,South,RTGS,23274.06,Failed,4.05
TXN01841,2024-12-26,Axis,South,RTGS,28288.46,Completed,1.99
TXN01842,2023-02-26,ICICI,West,IMPS,28937.83,Completed,1.28
TXN01843,2023-08-16,HDFC,North,NEFT,47458.72,Pending,2.23
TXN01844,2023-03-09,SBI,Central,SWIFT,143301.77,Pending,1.87
